,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
1200,8,8,4,1,1,-150.9569,60.4057,149,0.655684095,271.1932281,5763,2225,401,1492,219,778,2000,2023,125,84,130,86,0.0,391.739990234375,60297.30078125,17.7900009155273,0.720000028610229,14389,13757,2014,5,13,0,0,0,0.973058819770813,1.20265070597331,100615.788736979,0.0015186816453933,-0.0027004349976778,0.0,3.46451997756958e-07,-7.345364722995101e-24,444.804672241211,0.0,278.809207280477,283.017690658569,0.25
411,9,9,4,1,5,-144.379766666667,65.9029111111111,177,0.30527467,71.14165227,7588,3818,321,2341,139,777,1988,1993,225,134,230,137,0.0,301.149993896484,61851.6484375,29.6800003051758,12.25,14891,14238,2004,8,8,1,0,1,1.02919276555379,0.928167343139648,99317.7472330729,9.58740711212158e-05,-0.0015476029366254,0.0,1.8626451492309603e-09,-7.345364722995101e-24,100.039047241211,0.0,285.308972040812,294.001260121663,2.84325536028723
1368,8,8,4,1,1,-157.494284210526,64.3232789473684,405,0.058661544,271.258291,7825,3604,259,2123,100,493,1994,1964,172,107,184,114,0.0,347.850006103516,74002.921875,26.3299999237061,10.6599998474121,15046,14253,2015,6,18,0,0,0,-1.7505931854248,0.171204884847005,97835.4243164062,0.0008747577667236,-0.0048167947679758,0.0,0.0,-7.345364722995101e-24,100.034815470378,0.0,281.091442743937,290.887989679972,22.4882849230057
427,8,8,4,1,1,-141.316814285714,65.2016714285714,592,0.313403825,299.2827652,8116,4124,92,885,884,896,2000,1999,144,90,146,91,0.0,281.790008544922,59039.421875,23.5499992370605,8.19999980926514,14963,14189,2004,8,13,0,0,1,1.86046799023946,-0.267920811971029,93748.9584960938,0.0003679692745208,-0.0019838027656078,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.020818074544,0.0,284.360949834188,290.528335571289,5.57006928157523
1857,15,15,9,7,10,-163.9824,54.762,2087,0.871625867,103.6246459,-731,-390,1834,1584,2567,510,1966,65,148,202,155,213,42.5999984741211,71.6699981689453,33959.3515625,-2.99000000953674,-4.40999984741211,12978,13237,2019,10,25,0,0,2,3.40792910257975,-1.43147659301758,94689.4879557292,0.0230440050363541,-1.23558565974236e-05,0.0,0.0062998458743095,25.75,270.955388387044,77.6033528645833,273.949188868205,276.072151184082,0.25
782,8,8,4,1,1,-141.5248,63.2874,849,0.091497469,198.3927964,5910,2363,412,1603,197,674,2000,2000,121,81,124,82,0.0,433.910003662109,67211.8671875,20.2600002288818,2.33999991416931,14886,13986,2009,5,26,0,0,0,-0.257009466489156,-0.473079681396484,91525.1432291667,0.0001437366008758,-0.0021881200373172,0.0,1.49011611938477e-08,-7.345364722995101e-24,134.188461303711,0.0,276.844380060832,287.101296742757,0.25
393,8,8,4,1,1,-145.3493,67.1400272727273,213,0.284411388,176.6073941,6922,2266,235,1292,139,525,2000,4000,132,83,136,85,0.0,339.179992675781,66180.109375,20.9300003051758,2.11999988555908,14620,13854,2004,8,2,0,0,1,-1.59387123584747,1.18290774027507,99259.2329101562,5.82635402679443e-06,-0.0017103552818298,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,272.279273986816,284.191811243693,3.30939412952011
1102,9,9,4,1,1,-155.61942,61.81542,172,0.163183163,275.163166,6229,3253,529,2277,269,829,1960,1978,165,106,167,105,0.0,396.589996337891,68987.0390625,33.2000007629395,12.2200002670288,15429,14287,2013,6,17,0,0,0,0.607702891031901,0.409250895182292,99399.3359375,0.0004886388778686,-0.0041418671607971,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,285.829394022624,295.375364939372,2.93879209647571
1735,8,8,4,1,1,-142.018229850746,66.088071641791,320,0.095117957,302.616314,7014,1491,130,741,171,337,3356,2000,145,92,151,96,0.0,280.149993896484,79034.796875,21.4300003051758,8.51000022888184,14353,14158,2019,6,12,0,0,0,0.564733505249023,2.04965273539225,96824.6025390625,9.4980001449585e-05,-0.0030726781114935,0.0,0.0,-7.345364722995101e-24,100.032536824544,0.0,278.810041427612,289.946142832438,515.204483532845
743,8,8,4,1,1,-143.5086,66.8978,166,0.050132769,297.2180506,4792,2054,578,1642,288,736,3957,1972,168,115,164,112,0.0,271.510009765625,52557.12890625,17.2800006866455,-3.00999999046326,14358,13702,2008,8,30,1,0,1,-1.17418924967448,-1.25316747029622,99397.7591145833,6.16908073425293e-06,-0.0008001551032066,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,272.879261016846,280.907489140828,0.25
942,8,8,4,1,1,-143.341915384615,66.3768153846154,174,0.050132769,297.2180506,7261,3022,278,1752,164,1097,2000,68,138,90,151,98,7.96000003814697,186.279998779297,68416.3828125,22.1499996185303,11.3400001525879,15038,14282,2010,7,27,0,0,1,1.05559130509694,0.179032643636068,98255.9095052083,5.12599945068359e-06,-0.0013444796204567,0.0,0.0,-7.345364722995101e-24,100.040349324544,0.0,282.068731307983,292.953764597575,15.5007172890182
1274,8,8,4,1,1,-146.7883,65.0098,699,0.326864022,275.155241,6971,3058,326,1827,202,612,2000,2000,144,89,152,94,0.0,349.420013427734,75465.6484375,23.0200004577637,6.57999992370605,14959,14426,2015,6,14,1,0,0,0.561884164810181,0.45477831363678,97933.33984375,0.0002935528755187,-0.0031421855092048,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.25822130839,287.952744166056,0.529465322097849
1776,9,9,4,4,4,-157.425485714286,60.8222428571428,209,0.092956582,116.5016501,8252,3990,212,2215,125,440,3980,2000,202,122,232,138,0.0,406.660003662109,66766.359375,26.9599990844727,10.8699998855591,14850,14385,2019,7,4,0,1,1,-2.28272525469462,0.209121704101562,98543.193359375,0.001492828130722,-0.0027540065348148,0.0,0.0,-7.345364722995101e-24,100.015935262044,0.0,285.292307535807,290.545228322347,6.01224851007169
978,8,8,4,1,1,-143.333033333333,66.3185666666667,227,0.050132769,297.2180506,4455,1771,565,1473,273,887,2000,2000,165,113,160,110,0.0,109.069999694824,50064.37109375,14.9300003051758,8.8100004196167,14607,13855,2010,9,5,1,0,1,0.983898162841797,-0.227741877237956,98111.6175130208,1.66893005371094e-06,-0.0003367625176906,0.0,0.0,-7.345364722995101e-24,100.008773803711,0.0,278.105186462402,286.050826390584,1.21901573174864
350,7,7,2,1,5,-152.801761538462,65.7606615384615,284,0.017139103,338.7470069,7034,4670,583,3349,272,1090,653,1976,244,146,249,149,0.310000002384186,269.410003662109,70834.7578125,22.6700000762939,10.8400001525879,14770,14211,2004,7,18,1,0,1,0.287440617879232,0.744484424591064,97216.9106445312,0.0006800144910812,-0.0030042547732591,0.0,0.0,-7.27919033709973e-24,100.041976928711,0.0,286.451762517293,290.872809727987,17.0495621932446
23,10,10,1,1,6,-155.398438461538,62.8356064102564,143,0.042854739,164.1324342,5795,2515,452,1698,270,1042,2000,2000,155,101,155,101,0.0,288.019989013672,69656.3125,18.6499996185303,6.55000019073486,14918,13902,2002,6,8,1,0,0,0.362951676050822,-1.35970560709635,99687.5699869792,0.0006649494171142,-0.002441668882966,0.0,0.0,-7.27919033709973e-24,100.007146199544,0.0,277.352607091268,286.425789515177,67.0617349334671
1784,9,9,4,4,4,-155.7477,61.25575,202,0.163183163,275.163166,7236,3551,372,2320,112,1060,1978,2000,251,151,267,159,0.0,397.670013427734,67232.4375,32.560001373291,14.1999998092651,15324,14438,2019,7,5,0,0,1,-2.09251383940379,0.580317815144857,100180.546386719,0.001287043094635,-0.0034356992691755,0.0,0.0,-7.345364722995101e-24,100.057927449544,0.0,286.468639373779,294.475546518962,0.101251664907061
1562,7,7,2,4,5,-152.329,67.1288,623,0.252395584,125.2923598,3434,508,216,442,83,730,468,1981,211,129,221,134,2.90000009536743,140.369995117188,81780.3828125,16.0499992370605,9.61999988555908,14748,14268,2016,7,6,0,0,1,0.949214935302734,0.672835032145182,95684.677734375,0.0010317713022232,-0.0030651111155748,0.0,0.0,-7.345364722995101e-24,100.018213907878,0.0,284.060115814209,289.164487838745,0.25
49,8,8,4,1,1,-150.608785714286,64.63375,219,0.250635495,22.31152803,2309,464,363,581,138,181,2000,2000,101,63,104,66,1.9099999666214,316.100006103516,74882.6015625,22.7099990844727,7.90000009536743,15041,14069,2002,6,25,0,0,1,-1.55872535705566,-0.630481084187826,97294.3899739583,0.0001339614391326,-0.0026002116501331,0.0,0.0,-7.27919033709973e-24,100.018213907878,0.0,280.491902033488,288.926122029622,36.5048835197822
173,9,9,4,1,1,-154.9009,59.7751,61,0.100437469,176.2327795,4931,2483,664,1956,391,986,2000,2000,185,127,199,137,0.0,407.559997558594,60899.1796875,11.539999961853,-2.96000003814697,14444,13572,2003,5,17,1,0,0,-0.15165909131368,-1.80827395121257,100767.44921875,0.0011636614799499,-0.0020594336092472,0.0,0.0001858845353126,0.0017903645833333,158.888656616211,1.72135416666667,270.651703516642,278.147301991781,0.25
1339,8,8,4,1,1,-156.15967,64.43367,149,0.185646736,276.8545014,7225,3816,388,2409,200,795,2000,2000,198,123,206,128,0.0,372.989990234375,74134.359375,25.4599990844727,7.6399998664856,15003,14364,2015,6,16,0,0,0,-2.48724857966105,1.001189549764,100222.205240885,0.0003185123205184,-0.003330260515213,0.0,0.0,-7.345364722995101e-24,100.017888387044,0.0,279.44383875529,288.751415888468,4.09901706929486
307,7,7,2,4,5,-141.148604347826,68.4788913043478,454,0.046729573,102.093472,5702,3167,693,2532,290,1123,492,3974,229,148,238,153,0.0,331.510009765625,86400.0,24.2299995422363,10.8400001525879,14570,14475,2004,6,17,0,0,0,1.59497451782227,1.59332911173503,95325.3618164062,5.96046447753906e-07,-0.0021345820277929,0.0,0.0,-7.27919033709973e-24,100.000961303711,0.0,281.624275843302,293.183785120646,31.1582323829848
907,8,8,4,1,1,-141.4842,66.2605,743,0.239600271,293.9147297,6721,3014,380,1938,173,525,2000,2000,149,94,154,97,0.0,278.549987792969,81354.1328125,18.1399993896484,5.8600001335144,14948,14200,2010,6,17,0,0,0,0.789698918660482,0.161884069442749,96563.9578450521,2.46018171310425e-05,-0.002655291929841,0.0,0.0,-7.345364722995101e-24,100.040674845378,0.0,278.735237121582,286.227780024211,0.223921263006616
1947,9,9,4,1,1,-146.4911,63.9273,583,0.545914735,285.2958856,4593,2320,718,1938,414,1214,1998,2000,205,141,224,153,0.0,366.230010986328,65054.7890625,10.210000038147,-0.689999997615814,14874,13088,2022,5,17,0,0,0,-0.14729118347168,1.09567578633626,92482.6608072917,0.0007030069828033,-0.0002421494573354,0.0001192167401313,0.0072312653064727,0.574055989583333,354.401351928711,100.0,271.347371419271,274.702049255371,0.25
2032,8,8,4,1,1,-153.645042857143,64.6418596638656,174,0.086469813,212.2018539,7451,4223,392,2684,196,1006,1981,1977,209,126,226,135,0.0,338.850006103516,74420.09375,25.2099990844727,9.01000022888184,15073,14376,2022,6,29,0,0,1,-0.802452921867371,0.51443608601888,99384.49609375,0.0009309500455856,-0.0020553804934024,0.0,0.0,-7.345364722995101e-24,100.009750366211,0.0,280.885252634684,291.833480834961,164.675063006929
1134,8,8,4,1,1,-151.3365,63.9834666666667,209,0.438976247,280.7220372,8538,5703,271,3437,158,568,125,2000,234,135,248,142,0.0,368.940002441406,66727.4921875,23.8600006103516,6.11999988555908,14456,14075,2013,7,22,0,0,1,0.132469693819682,0.386019388834635,99190.3141276042,0.0002306699752807,-0.0023776134476065,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,281.223538716634,287.929051717122,0.287123888606402
1225,10,10,1,6,6,-145.1108,63.9992,338,0.158940842,110.9915781,4313,2263,907,2283,337,1208,1994,2000,230,154,246,163,0.0,371.890014648438,67241.390625,29.3999996185303,6.01999998092651,15296,14089,2015,5,23,1,0,0,0.801850517590841,-0.939044952392578,97147.4127604167,0.0004198551177978,-0.0033355513587594,0.0,0.0,-7.345364722995101e-24,100.044906616211,0.0,279.119735717773,292.121988932292,0.25
999,7,7,2,1,5,-160.197875,65.8239,101,0.087185835,63.87707363,5452,2893,759,2579,188,1293,2000,2000,204,138,211,141,0.0,364.230010986328,69010.109375,13.6000003814697,2.89000010490417,14534,13701,2011,5,20,0,0,0,-0.478947440783183,-0.522758483886719,98977.5431315104,0.0008187144994735,-0.0007524332031607,0.0,0.006535917520523,0.0262451171875,349.882146199544,26.63525390625,277.426350911458,282.649686177572,7.61322289142117
1728,8,8,4,1,1,-146.1227,63.9029,533,0.545914735,285.2958856,4927,916,210,618,99,861,1692,1997,183,118,193,124,0.0,233.820007324219,67158.34375,16.7299995422363,7.82000017166138,14376,13976,2019,5,23,0,0,0,1.40950377782186,0.354039510091146,94441.8048502604,0.0005597323179245,-0.0026853680610656,1.14627182483673e-05,1.68010592460632e-06,-7.345364722995101e-24,154.223943074544,0.0038248697916666,277.39466158549,286.910334904989,0.25
299,9,9,4,1,1,-146.964739426752,65.2774488535032,779,0.326864022,275.155241,7538,3949,348,2480,143,694,2000,2000,181,109,190,114,3.71000003814697,227.589996337891,76180.6328125,18.6900005340576,7.71000003814697,14845,14112,2004,6,12,1,0,0,-0.383122126261393,-1.61498832702637,94039.4265950521,0.000355914235115,-0.0031761797145009,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,280.265989303589,286.599295934041,2246.75046154772
950,8,8,4,1,1,-147.839,64.6879,136,0.267640389,346.948073,7140,3116,320,1918,136,686,2000,3999,161,99,173,106,0.0,318.970001220703,66681.15625,22.0799999237061,9.56999969482422,14761,14287,2010,7,25,1,0,1,0.57571025689443,-0.48011589050293,99217.3033854167,1.51097774505615e-05,-0.0022932421416044,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.614339192708,287.888434727987,0.25
1835,7,7,2,4,5,-156.5186,60.2308,257,0.039431168,79.07750769,6013,2864,484,1944,281,1066,2000,2000,299,186,321,200,0.0,192.679992675781,59134.6015625,18.9699993133545,13.4700002670288,15140,14173,2019,8,3,1,0,1,6.07661390304565,2.12715911865234,100269.415690104,0.0007328689098358,-0.0012938529253006,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,285.624101003011,289.191157658895,0.25
342,9,9,4,1,1,-159.194611111111,64.1965444444444,181,0.069765257,199.0238691,7661,4169,343,2591,156,714,979,2000,188,115,190,116,1.75,322.029998779297,69099.34375,24.5300006866455,11.2299995422363,14659,14312,2004,7,15,0,0,1,-0.043369730313619,0.538293202718099,97754.1150716146,0.0013910979032516,-0.0034058010205626,0.0,0.0,-7.27919033709973e-24,100.031234741211,0.0,283.08602587382,292.271552403768,7.66238973105237
1774,8,8,4,1,1,-149.795049758454,65.6233077294686,146,0.172770199,229.6704915,7192,3005,293,1794,142,410,2000,3060,147,93,159,103,0.0,226.419998168945,76186.21875,23.3299999237061,12.3999996185303,14701,14066,2019,7,4,0,1,1,0.665028651555379,1.7277577718099,99071.443359375,0.0006341040134429,-0.0010890699923038,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,283.881500244141,288.239727020264,251.060001854112
1609,7,7,2,4,5,-141.33122,68.36429,381,0.046729573,102.093472,6436,3641,578,2666,240,1014,1987,1993,238,151,251,158,0.0,286.679992675781,86400.0,19.8500003814697,8.10999965667725,14743,14258,2017,6,23,0,0,1,0.281656781832377,0.49351692199707,95813.8815104167,7.20769166946411e-05,-0.0037540448829531,0.0,0.0,-7.345364722995101e-24,100.040023803711,0.0,281.6927318573,287.374942143758,12.8145674117879
306,8,8,4,1,1,-141.306085271318,64.3629372093023,658,0.193440711,87.7864654,7479,2644,201,1394,176,706,2000,1996,124,81,122,80,0.0,333.100006103516,74149.4765625,28.3700008392334,9.5600004196167,15244,14331,2004,6,17,0,0,0,2.20764541625977,1.17959213256836,93616.3201497396,0.0004148781299591,-0.0031198896467685,0.0,0.0,-7.27919033709973e-24,100.041976928711,0.0,280.842781702677,291.203479131063,160.034787473019
256,9,9,4,1,1,-147.5234,66.9365,271,0.138743832,148.8747124,2564,647,458,774,176,1227,2000,2000,127,84,130,87,0.0,330.019989013672,79920.1171875,26.6000003814697,7.76000022888184,15153,14274,2003,7,8,0,0,1,-0.601580421129862,1.02832094828288,98606.1516927083,0.0001123845577239,-0.002889746800065,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,279.615830103556,290.133918762207,0.25
1802,9,9,4,1,1,-158.0787,65.37876,414,0.149722632,76.16156982,8375,4883,246,2782,170,597,3821,3546,215,129,228,139,0.0,277.179992675781,73210.2734375,24.3500003814697,14.1700000762939,15144,14517,2019,7,11,0,0,1,-0.544290820757548,1.68778717517853,97378.0436197917,0.0009955465793609,-0.0030449349433183,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,285.866185506185,295.73468653361,3.32478946667038
1903,8,8,4,1,1,-150.5556,64.877,97,0.250635495,22.31152803,7157,3455,333,2010,250,835,3124,3382,124,77,132,81,0.639999985694885,283.399993896484,75616.3671875,25.5100002288818,12.3599996566772,15264,14207,2021,6,24,0,0,1,1.44782547156016,-0.922478357950846,97860.8328450521,0.0004404187202453,-0.0036842301487922,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,280.752889633179,293.359283447266,0.25
507,8,8,4,1,1,-147.77987,65.22104,509,0.469062058,270.4405773,7027,2924,313,1793,136,515,2000,1974,173,105,179,109,0.0,352.640014648438,76778.28125,20.3299999237061,5.01000022888184,14611,13998,2005,6,23,0,0,1,-1.1246878306071,-1.26815668741862,95948.8374023438,0.0001460909843444,-0.004024626687169,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.556639989217,285.842925389608,1.96544114639858
2029,9,9,4,4,4,-145.6021,67.66835,554,0.284411388,176.6073941,7448,3956,348,2380,217,726,1976,2000,173,113,187,122,0.0,245.190002441406,86400.0,20.3099994659424,10.5799999237061,15090,14062,2022,6,28,0,0,1,0.699351628621419,2.09646840890249,93420.2078450521,4.78923320770264e-05,-0.0032129678875207,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.894058227539,290.632465362549,0.221151765560518
2025,8,8,4,1,1,-144.38715,66.36005,152,0.109927124,233.6329598,8353,4162,211,2352,189,525,1968,3972,166,103,180,111,0.0,289.179992675781,81812.3515625,27.6599998474121,12.039999961853,14859,14557,2022,6,27,0,0,1,0.581542253494263,1.38678995768229,99854.8334960938,4.70876693725586e-06,-0.0020158700644969,0.0,0.0,-7.345364722995101e-24,100.021469116211,0.0,280.248852411906,297.077387491862,0.0387650191200073
1334,9,9,4,1,1,-155.806,61.3644230769231,207,0.163183163,275.163166,6503,3597,542,2558,240,789,2000,2000,187,117,195,121,0.0,376.380004882812,68318.2890625,26.7600002288818,12.0600004196167,15125,14448,2015,6,16,0,0,0,-4.0250293413798,0.932789484659831,99933.7469075521,0.0007069110870361,-0.0051019247621297,0.0,0.0,-7.345364722995101e-24,100.003565470378,0.0,281.958080291748,292.817659378052,31.8623876375912
432,8,8,4,1,1,-142.0266,64.9145333333333,781,0.04969194,31.18824291,7638,2783,204,1524,119,472,2000,2542,169,102,172,104,0.0,203.800003051758,58346.41015625,18.8199996948242,9.0,14767,14223,2004,8,14,1,0,1,0.174909671147664,1.23816998799642,92995.64453125,0.0003254264593124,-0.0010239761322736,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.543677647909,288.740034103394,0.240221925008143
1298,7,7,2,4,5,-162.722066129032,61.3062612903226,38,0.097925546,181.2637632,6056,3485,630,2565,329,1134,1997,4000,253,164,279,180,0.0,424.170013427734,68166.2734375,23.4899997711182,8.23999977111816,14992,14017,2015,6,15,0,0,0,-4.05823838710785,2.14565364519755,102956.796386719,0.0005993992090225,-0.0031639952212572,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.831061045329,286.730211257935,217.590838095981
479,7,7,2,1,5,-156.95495,66.321775,410,0.18748437,169.2750218,7330,3862,375,2434,181,770,51,3782,191,121,200,129,0.0,317.359985351562,79445.140625,23.5699996948242,6.76999998092651,14893,14329,2005,6,10,0,0,0,-1.53705139954885,1.19690632820129,94076.3102213542,0.0011561512947082,-0.0032614162191748,0.0,0.0,-7.345364722995101e-24,100.005844116211,0.0,279.800887425741,285.22101020813,1.09377566329658
807,9,9,4,1,1,-150.56346,66.965335,742,0.280982897,228.7570054,7398,5192,544,3639,267,746,2711,2349,222,136,235,144,0.0,272.109985351562,86400.0,16.2000007629395,6.76000022888184,14802,13750,2009,6,30,0,0,1,0.737398147583008,0.416025797526042,96850.6609700521,0.0011916309595108,-0.0026659294962883,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.104816436768,284.815154393514,26.1526337763673
857,8,8,4,1,1,-148.80455,63.9363,717,0.272343413,34.03578484,6545,2472,314,1504,181,569,3958,1997,139,93,147,99,0.0,447.309997558594,66473.03125,19.9799995422363,1.37000000476837,14631,14037,2010,5,21,0,0,0,-0.646553675333659,0.24899164835612,92275.2711588542,0.0001603960990905,-0.002476105466485,0.0,2.83122062683105e-06,-7.345364722995101e-24,145.694971720378,0.0121256510416667,276.283214569092,282.72643661499,0.392452789347999
1342,9,9,4,1,1,-159.665974468085,61.6381265957447,64,0.123322949,350.4229858,6765,3886,538,2789,205,792,2000,1998,222,139,237,147,0.0,403.920013427734,68662.5234375,24.8199996948242,9.3100004196167,14968,14220,2015,6,16,0,0,0,-4.06368494033813,0.491545995076497,101941.705240885,0.0002954006195068,-0.0037439204752445,0.0,0.0,-7.345364722995101e-24,100.010075887044,0.0,280.822419484456,289.984895706177,67.894339386452
579,7,7,2,4,5,-142.1413,67.7532,415,0.120182732,156.5639508,1098,1058,2792,3481,2356,1187,2000,650,233,150,229,147,0.0,208.220001220703,57377.421875,14.3100004196167,4.03000020980835,14736,13856,2005,8,22,0,0,1,0.733264485994975,-0.127357800801595,94805.2994791667,8.33570957183838e-05,-0.0009656269103288,0.0,0.0,-7.345364722995101e-24,100.030583699544,0.0,279.748444875081,283.491054534912,0.0269703748091852
678,9,9,4,1,1,-150.9748,67.05525,261,0.071504183,209.3141293,6964,3781,446,2493,218,784,2039,2000,180,114,189,118,0.0,306.299987792969,84429.3828125,28.1200008392334,10.1300001144409,15178,14487,2007,7,4,0,1,1,0.236290613810221,-0.53428586324056,97494.7491861979,0.000275582075119,-0.0033669993281364,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,281.674947738647,293.614227930705,0.781640936288512
916,7,7,2,1,5,-161.57564,68.10284,162,0.160288102,304.9044164,4229,714,221,545,71,1036,1981,2000,252,154,263,161,0.0,285.040008544922,86400.0,19.3299999237061,7.53999996185303,15061,14533,2010,6,24,0,0,1,0.559688846270243,1.03765869140625,97213.1892903646,1.19209289550781e-07,-0.0033495873212814,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.863753000895,290.810964584351,12.9383295788402
383,8,8,4,1,1,-148.623431666667,65.1231966666667,111,0.086400232,253.0087634,4928,991,231,680,100,926,1296,2988,92,60,97,63,12.9700002670288,192.309997558594,64400.76171875,22.0,10.0299997329712,14619,14185,2004,7,31,1,0,1,1.7964909474055,2.18987019856771,98917.6363932292,2.50935554504395e-05,-0.002389321103692,0.0,0.0,-7.345364722995101e-24,100.042302449544,0.0,282.069564183553,289.990500132243,107.742493289927
270,8,8,4,1,1,-145.3739,67.257,315,0.284411388,176.6073941,6842,3245,372,1984,240,1175,2421,1993,131,84,138,88,0.0,213.520004272461,67895.1015625,11.7600002288818,4.17999982833862,14792,13780,2003,7,31,0,0,1,1.33347340424856,1.45048840840658,97271.6567382812,4.13954257965088e-05,-0.0011189123615622,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,274.791957855225,282.713687260946,3.06158690335178
806,8,8,4,1,1,-155.382373684211,62.6573184210526,152,0.042854739,164.1324342,7024,3380,367,2100,198,1015,2445,4000,156,97,166,103,0.0,399.859985351562,70025.640625,23.8099994659424,5.51000022888184,15084,13876,2009,6,30,0,0,1,-0.501900355021159,0.711354573567708,99941.3693033854,0.0012765377759933,-0.0024462901055812,0.0,0.0,-7.345364722995101e-24,100.029932657878,0.0,278.659666697184,287.129851659139,14.0941750222219
462,8,8,4,1,1,-148.966554464286,66.6423598214286,289,0.266868065,102.6588706,7279,3712,355,2255,212,753,710,3710,164,106,172,112,0.0,323.489990234375,79834.6875,23.4500007629395,7.78999996185303,14676,14211,2005,6,7,0,0,0,-0.426606098810832,0.208560943603516,95172.7708333333,0.0004111379384994,-0.0032782973721623,0.0,4.67151403427124e-06,-7.345364722995101e-24,161.804672241211,0.0199381510416667,279.813252766927,285.603545506795,102.809300921545
1647,9,9,4,1,1,-156.183922857143,61.2516085714286,207,0.028606273,64.95717429,6785,3925,509,2658,270,822,1990,2000,172,113,176,115,0.0,298.690002441406,67154.59375,17.2199993133545,7.69000005722046,14825,14017,2018,6,7,0,0,0,2.91270065307617,0.0566736857096354,97386.4934895833,0.002960592508316,-0.0024971440434455,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.697571436564,285.353718439738,31.5949741888071
316,8,8,4,1,1,-151.268954594595,66.9324124324324,553,0.311635436,253.7244836,8333,4707,246,2706,149,604,1968,1968,183,110,188,112,0.0,272.089996337891,86400.0,26.9300003051758,12.5299997329712,15074,14637,2004,6,30,0,0,1,-0.46859884262085,-1.62206558386485,97520.5794270833,0.0007951855659484,-0.0037934817373752,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,281.501706441243,296.390780131022,273.517136269787
422,9,9,4,1,1,-146.19515,66.3962,119,0.156772251,6.151312872,4406,1710,544,1401,285,1079,3979,1820,190,117,193,119,0.0,284.760009765625,60492.6484375,27.75,9.61999988555908,14963,14289,2004,8,12,0,0,1,0.35218091805776,1.48238436381022,99934.3907877604,4.35113906860352e-06,-0.0013223737478256,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.029932657878,0.0,285.084388097127,295.19868850708,0.168347785556582
25,9,9,4,1,1,-152.47640625,64.0654328125,239,0.110633504,234.2314531,6441,3589,545,2518,273,846,1972,4000,177,116,179,117,0.0,288.279998779297,72245.40625,19.6599998474121,5.6399998664856,14350,14184,2002,6,9,1,0,0,-0.193761348724365,0.432533264160156,97677.7010091146,0.0002701878547668,-0.0019871275871992,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,277.716324488322,284.998249053955,144.342807716186
1323,8,8,4,1,1,-143.29002,67.29495,330,0.262784129,159.922121,7108,3216,323,1911,201,670,1724,1991,146,93,150,95,0.0,234.880004882812,86400.0,17.9599990844727,8.32999992370605,14484,14503,2015,6,16,0,0,0,-1.9035693804423,-2.15331077575684,98326.9135742188,4.21404838562012e-05,-0.0027553960680961,0.0,0.0,-7.345364722995101e-24,100.010401407878,0.0,279.319571177165,290.039583206177,3.78539787886109
78,8,8,4,1,1,-151.409087755102,64.0306979591837,321,0.018956009,153.7696333,6552,3109,413,1983,245,931,2557,2000,128,83,138,91,0.829999983310699,274.670013427734,69435.4296875,20.6800003051758,9.57999992370605,14638,14203,2002,7,14,1,0,1,-0.0309011936187744,0.426980972290039,97721.6310221354,0.0003832876682281,-0.001999283209443,0.0,0.0,-7.27919033709973e-24,100.041976928711,0.0,283.576000849406,288.506439844767,14.9393730403399
